1880.985,-0.276
1880.988,-0.509
1880.990,-0.773
1880.993,-0.944
1880.996,-0.763
1880.999,-0.516
1881.001,-0.147
1881.004,-0.106
1881.007,-0.156
1881.010,-0.017
1881.012,-0.064
1881.015,-0.276
1881.018,-0.586
1881.021,-0.833
1881.023,-0.849
1881.026,-0.806
1881.029,-0.702
1881.031,-0.525
1881.034,-0.415
1881.037,-0.533
1881.040,-0.287
1881.042,-0.071
1881.045,-0.208
1881.048,-0.177
1881.051,0.138
1881.053,0.184
1881.056,-0.177
1881.059,-0.353
1881.062,-0.534
1881.064,-0.654
1881.067,-0.694
1881.070,-0.763
1881.073,-0.687
1881.075,-0.642
1881.078,-0.387
1881.081,-0.275
1881.084,-0.183
1881.086,-0.224
1881.089,0.006
1881.092,0.060
1881.094,-0.189
1881.097,-0.255
1881.100,-0.350
1881.103,-0.178
1881.105,-0.148
1881.108,0.013
1881.111,-0.124
1881.114,-0.336
1881.116,-0.578
1881.119,-0.875
1881.122,-1.177
1881.125,-1.128
1881.127,-0.930
1881.130,-0.797
1881.133,-0.687
1881.136,-0.672
1881.138,-0.719
1881.141,-0.682
1881.144,-0.604
1881.147,-0.661
1881.149,-0.660
1881.152,-0.600
1881.155,-0.760
1881.158,-0.649
1881.160,-0.586
1881.163,-0.405
1881.166,-0.298
1881.168,-0.406
1881.171,-0.294
1881.174,-0.298
1881.177,-0.194
1881.179,-0.041
1881.182,-0.026
1881.185,-0.027
1881.188,-0.038
1881.190,-0.124
1881.193,-0.196
1881.196,-0.307
1881.199,-0.569
1881.201,-0.694
1881.204,-0.531
1881.207,-0.434
1881.210,-0.374
1881.212,-0.323
1881.215,-0.358
1881.218,-0.550
1881.221,-0.281
1881.223,-0.305
1881.226,-0.127
1881.229,-0.162
1881.232,-0.145
1881.234,-0.151
1881.237,-0.222
1881.240,0.023
1881.242,0.003
1881.245,-0.002
1881.248,-0.036
1881.251,-0.083
1881.253,-0.200
1881.256,-0.426
1881.259,-0.339
1881.262,-0.048
1881.264,-0.076
1881.267,-0.097
1881.270,-0.062
1881.273,-0.157
1881.275,-0.137
1881.278,-0.173
1881.281,-0.148
1881.284,0.033
1881.286,0.001
1881.289,0.172
1881.292,0.285
1881.295,0.168
1881.297,0.125
1881.300,0.169
1881.303,0.128
1881.305,0.139
1881.308,0.164
1881.311,0.242
1881.314,0.202
1881.316,0.233
1881.319,0.263
1881.322,0.094
1881.325,0.015
1881.327,-0.037
1881.330,-0.109
1881.333,-0.135
1881.336,0.008
1881.338,-0.036
1881.341,0.074
1881.344,0.057
1881.347,0.154
1881.349,0.252
1881.352,0.147
1881.355,0.070
1881.358,0.041
1881.360,0.022
1881.363,-0.026
1881.366,0.058
1881.369,0.062
1881.371,-0.106
1881.374,-0.216
1881.377,-0.267
1881.379,-0.236
1881.382,-0.151
1881.385,-0.198
1881.388,-0.216
1881.390,-0.104
1881.393,-0.113
1881.396,-0.125
1881.399,-0.195
1881.401,-0.250
1881.404,-0.465
1881.407,-0.480
1881.410,-0.389
1881.412,-0.307
1881.415,-0.359
1881.418,-0.367
1881.421,-0.594
1881.423,-0.588
